,JOB_ID,ROUTE_ID,CNSLDTN_ID,FILL_DC_CD,DC_CD,ASN_TYPE_CD,ASN_TYPE_DESC,DELIVERY_TYPE,CARRIER_SCAC_NAME,CARRIER_SCAC_CD,DLVRY_ACTL_DATETIME,DELIVERY_SEQ,TOTAL_RATE,TOPSIDE_COST,LASTMILE_TOTAL_COST,LASTMILE_BASE_COST,LASTMILE_FUEL_COST,LASTMILE_MISC_COST,STOP_COUNT_VAL_ROUTE_LVL,TOTE_COUNT_VAL_ROUTE_LVL,STOP_COUNT_VAL,TOTE_COUNT_VAL,ROUTE_COUNT_VAL,DISTANCE_VAL,helper column,delivery date,year,month,stop helper,dist stop flag,_rc_total,_fm_cnt,cost per stop,cost_per_stop_excl_ts,ts week start,ts week end,ts week,ts key,_ts_stop_eligible,ts daily cons key,ts daily distinct stop flag,_ts_total,_ts_cnt,ts_rate_per_stop,ts cps stop flag,ts_cost_per_stop,delivery stop flag,route_stop_count,fill_dc_stop_count
3587,8162-H06-010-151572-260512,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260512|10,0,277.28,6.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_151568,0,39180.62,561,69.84067736185384,0,0.0,0,6,2625
3588,8162-G09-035-905119-260513,8162_G09,C_905119,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,35,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G09|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8162_G09|XD_8162_OH_CLEVELAND.YZER|20260513|35,1,278.16,9.0,100.7473440285205,30.90666666666667,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_905119,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,9,2625
3589,8162-H04-005-893019-260511,8162_H04,C_435532,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260511|5,0,271.33,8.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_435532,0,39180.62,561,69.84067736185384,0,0.0,0,8,2625
3590,8163-GX0-004-960596-260513,8163_GX0,C_464241,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,4,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8163_GX0|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8163_GX0|XD_8162_OH_CLEVELAND.YZER|20260513|4,1,0.0,1.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_464241,1,39180.62,561,69.84067736185384,0,0.0,1,1,2625
3591,8162-G04-006-839466-260513,8162_G04,C_712383,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,6,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260513|6,0,275.93,8.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_712383,0,39180.62,561,69.84067736185384,0,0.0,0,8,2625
3592,Z-3570839,8162_G02,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-06 23:59:59,0,442.47,0.0,442.47,375.0,54.34,13.13,,,,,1.0,1.0,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260506|RETURN,1,442.47,7.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,False,,0,40361.55,559,72.2031305903399,0,0.0,0,7,2625
3593,Z-3595625,8162_G01,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-14 23:59:59,0,255.9,0.0,255.9,230.0,17.85,8.05,,,,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260514|RETURN,1,255.9,7.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,False,,0,39180.62,561,69.84067736185384,0,0.0,0,7,2625
3594,8162-G03-015-864840-260512,8162_G03,C_864840,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260512|15,1,374.32,8.0,116.63067736185383,46.79,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_864840,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
3595,8162-G05-045-245718-260507,8162_G05,C_245718,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,45,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260507|45,0,336.66,9.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_245718,0,40361.55,559,72.2031305903399,0,0.0,0,9,2625
3596,8162-G06-025-289522-260508,8162_G06,C_289522,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260508|25,0,382.08,6.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260508|C_289522,0,40361.55,559,72.2031305903399,0,0.0,0,6,2625
3597,8162-H04-005-893019-260506,8162_H04,C_435532,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260506|5,1,271.33,8.0,106.11938059033989,33.91625,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_435532,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,8,2625
3598,8162-G06-015-719738-260514,8162_G06,C_065363,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260514|15,0,383.86,7.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_065363,0,39180.62,561,69.84067736185384,0,0.0,0,7,2625
3599,8162-G02-045-209162-260508,8162_G02,C_209162,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,45,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260508|45,1,442.47,9.0,121.36646392367322,49.163333333333334,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260508|C_209162,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,9,2625
3600,8162-G02-045-209162-260518,8162_G02,C_209162,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,45,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260518,2026-05-18,2026,5,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260518|45,1,444.41,7.0,63.487142857142864,63.487142857142864,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260518|C_209162,0,41481.62,561,73.94228163992871,0,0.0,1,7,2625
